Success State,Session Length,Player Type,Percentage Robbers Tagged,Times Sped Up,Percentage Diamonds Collected,Times Hidden,Difficulty Evaluation
0,125.82324783885274,0,88.0,14,100.0,0,Easier
1,64.79927904386464,1,0.0,0,100.0,5,Harder
1,135.36568199352388,1,0.0,0,100.0,8,Harder
0,157.00789739499876,0,71.0,6,100.0,0,Easier
1,10.322061676058876,1,0.0,0,100.0,3,Harder
0,150.40448135479446,1,100.0,0,75.0,14,Easier
0,16.854017819542225,1,100.0,0,41.0,14,Easier
0,143.31827453383497,0,10.0,4,100.0,0,Easier
0,62.56283960019154,1,100.0,0,44.0,0,Easier
0,139.0316955157364,1,100.0,0,61.0,0,Easier
1,134.87534631013696,0,100.0,15,82.0,0,Easier
0,85.18475485686486,0,53.0,0,100.0,0,Easier
1,121.41866622206598,0,100.0,3,56.0,0,Harder
1,118.72349642475322,0,100.0,13,18.0,0,Same
0,94.10212544442726,0,47.0,4,100.0,0,Easier
0,14.387135886030077,1,100.0,0,11.0,8,Easier
0,172.20562516792378,1,100.0,0,68.0,14,Easier
0,65.12653073299298,1,100.0,0,67.0,2,Easier
1,161.12559536664278,0,100.0,6,93.0,0,Easier
0,158.13063926134942,1,100.0,0,86.0,3,Easier
0,96.72756103686062,1,100.0,0,87.0,13,Easier
0,177.99453522507486,1,100.0,0,86.0,8,Easier
0,167.6570132125133,1,100.0,0,3.0,9,Easier
0,47.93214406913493,0,74.0,8,100.0,0,Easier
0,129.95731060092166,1,100.0,0,68.0,10,Easier
1,95.88621148431373,1,0.0,0,100.0,6,Harder
0,70.70382198538978,0,26.0,9,100.0,0,Easier
0,106.37617134990104,0,44.0,13,100.0,0,Easier
1,140.54095326185245,0,100.0,2,63.0,0,Same
1,8.435019903913222,1,0.0,0,100.0,11,Harder
1,173.60165741688144,1,0.0,0,100.0,13,Same
0,159.90134904096828,1,100.0,0,45.0,10,Easier
1,68.10522396209932,1,0.0,0,100.0,8,Harder
0,88.48493513467719,0,7.0,15,100.0,0,Easier
1,68.86818923591922,0,100.0,15,29.0,0,Harder
0,142.27369827906136,1,100.0,0,43.0,1,Easier
1,176.4586032902615,1,0.0,0,100.0,12,Same
1,115.71353832716618,0,100.0,7,66.0,0,Easier
1,151.72224681645255,0,100.0,4,53.0,0,Harder
0,45.625763266310955,0,29.0,4,100.0,0,Easier
0,49.91619972173688,1,100.0,0,56.0,8,Easier
1,156.0595006527903,0,100.0,7,87.0,0,Easier
1,175.96078180921677,1,0.0,0,100.0,14,Same
1,74.89372267800937,1,0.0,0,100.0,9,Harder
0,145.67764256881676,0,51.0,12,100.0,0,Easier
1,51.75604647369137,0,100.0,10,23.0,0,Harder
0,4.482953433567383,1,100.0,0,49.0,13,Easier
1,148.52402396400953,1,0.0,0,100.0,0,Harder
1,158.0195098033857,0,100.0,2,69.0,0,Same
0,20.51427473983272,1,100.0,0,51.0,5,Easier
1,17.70866076565883,1,0.0,0,100.0,12,Harder
0,169.0673744236244,0,66.0,1,100.0,0,Easier
1,65.18500174753903,1,0.0,0,100.0,13,Harder
1,155.86597035360705,0,100.0,5,63.0,0,Same
1,9.497584725216253,1,0.0,0,100.0,3,Harder
1,82.86863065451647,1,0.0,0,100.0,12,Harder
1,134.43406859421657,1,0.0,0,100.0,12,Same
1,106.18099471556448,0,100.0,10,10.0,0,Same
0,139.2024371710471,1,100.0,0,94.0,3,Easier
0,64.69183023277343,0,41.0,8,100.0,0,Easier
0,123.45360547022851,0,92.0,1,100.0,0,Easier
1,134.43861564734047,0,100.0,8,6.0,0,Harder
0,29.722345688089064,0,17.0,10,100.0,0,Easier
0,25.51303976144779,1,100.0,0,55.0,9,Easier
0,57.42506633758367,1,100.0,0,54.0,6,Easier
0,44.47313912671769,0,8.0,13,100.0,0,Easier
1,128.8252815938754,0,100.0,2,21.0,0,Harder
1,47.59353167971432,1,0.0,0,100.0,11,Harder
0,126.40349550471358,1,100.0,0,90.0,3,Easier
1,16.01238761797502,0,100.0,5,60.0,0,Harder
0,131.02892233670258,0,37.0,13,100.0,0,Easier
1,61.14200016048372,0,100.0,15,19.0,0,Harder
1,72.53215186391587,0,100.0,4,47.0,0,Harder
1,11.041997489094973,1,0.0,0,100.0,11,Harder
0,119.88068898263269,0,46.0,8,100.0,0,Easier
0,177.36962373596998,1,100.0,0,44.0,0,Easier
1,168.88796466345516,0,100.0,0,63.0,0,Same
0,90.31599053079707,1,100.0,0,17.0,10,Easier
0,6.577400786805985,0,97.0,1,100.0,0,Same
1,103.08735300802944,0,100.0,15,28.0,0,Same
1,27.695965904522225,1,0.0,0,100.0,6,Harder
1,136.79277963548017,0,100.0,6,15.0,0,Harder
1,123.44018938158071,0,100.0,5,5.0,0,Harder
1,41.064337500167426,1,0.0,0,100.0,10,Harder
0,115.38344862143087,0,61.0,7,100.0,0,Easier
1,81.65432103727474,1,0.0,0,100.0,8,Harder
1,54.688267578522996,1,0.0,0,100.0,10,Harder
1,31.92004810825556,1,0.0,0,100.0,15,Harder
1,100.89044523752376,0,100.0,6,81.0,0,Easier
1,69.3895193456063,1,0.0,0,100.0,9,Harder
1,70.71458239947447,1,0.0,0,100.0,4,Harder
0,54.79095581187827,1,100.0,0,68.0,11,Easier
0,29.524737882748454,0,95.0,13,100.0,0,Easier
1,115.43234833536114,0,100.0,4,65.0,0,Same
0,68.83651013566909,1,100.0,0,34.0,15,Easier
0,26.921849597104433,1,100.0,0,32.0,2,Easier
0,118.58476671855703,0,88.0,12,100.0,0,Easier
0,57.9319670193709,0,9.0,8,100.0,0,Easier
1,53.93226052845819,1,0.0,0,100.0,13,Harder
1,14.054390313127803,1,0.0,0,100.0,1,Harder
1,27.10343748467027,0,100.0,13,9.0,0,Harder
1,131.1098219303074,0,100.0,6,41.0,0,Same
1,15.07343805483571,0,100.0,1,5.0,0,Harder
0,123.65701549204734,0,5.0,0,100.0,0,Easier
0,120.07647493240394,0,42.0,7,100.0,0,Easier
1,18.592150800872087,1,0.0,0,100.0,10,Harder
1,76.54108077700162,0,100.0,3,3.0,0,Harder
0,108.43751558069937,1,100.0,0,33.0,3,Easier
1,34.988659320386404,1,0.0,0,100.0,0,Harder
0,66.25252364641926,0,94.0,10,100.0,0,Easier
0,161.22710701036087,1,100.0,0,90.0,0,Easier
1,114.79236563652776,1,0.0,0,100.0,1,Harder
0,151.73988934408362,0,30.0,9,100.0,0,Easier
0,26.429561398806683,1,100.0,0,74.0,2,Same
1,82.32350639051421,0,100.0,5,33.0,0,Harder
1,39.76704041881705,1,0.0,0,100.0,15,Harder
0,83.3678105395136,1,100.0,0,71.0,14,Easier
0,148.0611981975136,0,48.0,1,100.0,0,Easier
1,121.5234622088525,1,0.0,0,100.0,9,Harder
1,95.90935044439425,0,100.0,9,17.0,0,Harder
0,20.262844145194453,1,100.0,0,54.0,8,Easier
1,53.05679238248619,1,0.0,0,100.0,15,Harder
0,142.92380848283213,0,30.0,1,100.0,0,Easier
0,123.3888426995856,1,100.0,0,6.0,8,Easier
1,102.09224496622055,1,0.0,0,100.0,14,Same
0,122.59702949327576,1,100.0,0,50.0,4,Easier
1,103.67856287149569,1,0.0,0,100.0,14,Same
0,45.169505399627674,0,83.0,4,100.0,0,Same
1,7.399214496268158,1,0.0,0,100.0,3,Harder
0,99.74010643111527,1,100.0,0,19.0,8,Easier
0,117.64518427889939,0,20.0,3,100.0,0,Easier
1,70.74131633518094,0,100.0,0,19.0,0,Harder
0,89.78685808538023,0,88.0,11,100.0,0,Easier
0,114.23857290392108,0,14.0,12,100.0,0,Easier
0,104.02585218552458,0,54.0,15,100.0,0,Easier
1,67.3151462864223,1,0.0,0,100.0,13,Harder
0,44.100841597108825,0,44.0,12,100.0,0,Easier
1,163.99869980074658,1,0.0,0,100.0,2,Harder
1,158.1073144222178,0,100.0,8,0.0,0,Harder
0,17.49178940169723,1,100.0,0,75.0,6,Easier
1,157.29908211572217,0,100.0,9,41.0,0,Same
0,41.00655206990732,1,100.0,0,68.0,3,Same
0,99.23059917376993,0,33.0,6,100.0,0,Easier
1,147.9998977189591,1,0.0,0,100.0,4,Harder
1,101.66995650997829,1,0.0,0,100.0,2,Harder
0,100.82606391897603,1,100.0,0,61.0,9,Easier
0,138.86864159449215,1,100.0,0,27.0,10,Easier
0,165.05405197864908,1,100.0,0,11.0,13,Easier
1,179.60360094926082,1,0.0,0,100.0,6,Harder
1,146.04002916338212,1,0.0,0,100.0,13,Same
0,160.0006933514769,1,100.0,0,90.0,9,Easier
0,17.508992126096906,0,95.0,6,100.0,0,Easier
0,137.29927345223692,0,17.0,0,100.0,0,Easier
0,148.77780081819114,1,100.0,0,42.0,15,Easier
1,25.77801665632823,0,100.0,2,32.0,0,Harder
0,90.91398222492664,1,100.0,0,74.0,7,Easier
0,95.07792592909338,1,100.0,0,53.0,1,Easier
0,24.36173093635834,1,100.0,0,19.0,0,Easier
1,11.700087865276425,0,100.0,8,57.0,0,Harder
0,48.44769288204472,1,100.0,0,92.0,9,Easier
0,89.70229628967175,0,51.0,10,100.0,0,Easier
0,155.26283793124858,0,75.0,11,100.0,0,Easier
1,129.1962117074564,0,100.0,11,89.0,0,Easier
0,117.11333769948132,0,8.0,9,100.0,0,Easier
1,161.73804993834437,0,100.0,7,2.0,0,Harder
0,77.56500600849057,0,17.0,14,100.0,0,Easier
0,78.3299330760604,0,80.0,11,100.0,0,Easier
0,177.55127873702688,0,56.0,15,100.0,0,Easier
1,121.5291414986646,1,0.0,0,100.0,9,Harder
1,114.01065990699956,1,0.0,0,100.0,8,Harder
0,174.7535336380163,1,100.0,0,88.0,7,Easier
0,143.10923231444113,1,100.0,0,87.0,5,Easier
1,59.18827176418934,0,100.0,7,10.0,0,Harder
1,0.00751658964376789,0,100.0,15,89.0,0,Same
1,103.50055247498891,0,100.0,14,85.0,0,Easier
0,142.80839344109737,0,14.0,8,100.0,0,Easier
1,16.740780635149136,0,100.0,13,73.0,0,Same
0,90.0333677475115,1,100.0,0,50.0,1,Easier
0,138.37855068053295,1,100.0,0,3.0,0,Easier
0,45.015684304418805,1,100.0,0,17.0,11,Easier
0,110.73530102756902,1,100.0,0,61.0,3,Easier
0,59.636180989586755,0,57.0,7,100.0,0,Easier
0,137.46861063008257,0,46.0,2,100.0,0,Easier
0,16.95094724575331,1,100.0,0,87.0,5,Same
0,23.49572962599079,0,44.0,2,100.0,0,Easier
0,177.62094644033849,1,100.0,0,50.0,14,Easier
0,25.00962963890986,1,100.0,0,90.0,3,Same
0,18.590816061870264,0,14.0,9,100.0,0,Easier
1,18.558976688806066,0,100.0,13,75.0,0,Same
0,58.94276240177406,0,5.0,13,100.0,0,Easier
0,99.94756769439712,1,100.0,0,30.0,12,Easier
1,121.73186853127369,1,0.0,0,100.0,7,Harder
0,145.26874959167674,1,100.0,0,2.0,8,Easier
0,4.336320916185274,1,100.0,0,2.0,4,Easier
0,117.85168850956143,0,99.0,5,100.0,0,Easier
1,20.192937543071064,0,100.0,0,93.0,0,Harder
1,75.18237345940281,0,100.0,15,16.0,0,Harder
0,4.547043575184732,0,9.0,14,100.0,0,Easier
1,92.53703271054755,1,0.0,0,100.0,13,Same
1,11.174730912112537,1,0.0,0,100.0,9,Harder
0,154.31599174994003,0,74.0,10,100.0,0,Easier
0,32.51272522883243,0,3.0,15,100.0,0,Easier
0,14.607784640827742,1,100.0,0,10.0,8,Easier
0,101.04776906494719,1,100.0,0,74.0,0,Easier
1,36.37547285844803,1,0.0,0,100.0,8,Harder
0,124.47912697862647,0,52.0,10,100.0,0,Easier
1,8.75833755832865,0,100.0,9,33.0,0,Harder
1,105.00335969763515,1,0.0,0,100.0,2,Harder
1,123.76771546374388,1,0.0,0,100.0,3,Harder
0,146.55748880895607,1,100.0,0,79.0,2,Easier
1,71.0033823616136,1,0.0,0,100.0,13,Harder
1,115.6268326678906,1,0.0,0,100.0,8,Harder
1,8.492615270667132,1,0.0,0,100.0,9,Harder
1,70.96168682829217,0,100.0,12,25.0,0,Harder
1,56.1115358200304,0,100.0,9,22.0,0,Harder
1,147.41849048647958,1,0.0,0,100.0,2,Harder
1,81.40709432455371,0,100.0,4,58.0,0,Harder
1,133.88698632470553,0,100.0,3,84.0,0,Same
1,54.12898690374963,1,0.0,0,100.0,2,Harder
0,75.8396291550795,1,100.0,0,26.0,6,Easier
1,167.36359246122916,1,0.0,0,100.0,11,Same
0,159.40099712330226,0,59.0,10,100.0,0,Easier
1,119.25015803065156,0,100.0,1,19.0,0,Harder
1,109.38780528107527,0,100.0,7,31.0,0,Harder
0,49.359342312312215,1,100.0,0,97.0,2,Same
0,79.97491944816146,0,10.0,2,100.0,0,Easier
0,64.59792429845682,1,100.0,0,97.0,1,Easier
0,38.5697870422852,1,100.0,0,37.0,2,Easier
0,147.24335728434076,1,100.0,0,51.0,3,Easier
1,158.09522666039794,0,100.0,3,18.0,0,Harder
1,32.28613456181147,0,100.0,0,53.0,0,Harder
1,168.80032178686514,0,100.0,14,51.0,0,Easier
1,60.89853687437029,1,0.0,0,100.0,12,Harder
1,31.36277335929071,0,100.0,3,63.0,0,Harder
1,130.27161970445198,0,100.0,6,48.0,0,Same
1,94.00568692676042,1,0.0,0,100.0,10,Same
1,109.68935445298264,1,0.0,0,100.0,8,Harder
0,66.81895677975969,1,100.0,0,96.0,13,Easier
1,21.618737698898364,1,0.0,0,100.0,6,Harder
0,156.59124633838636,1,100.0,0,25.0,12,Easier
0,53.14312021759903,0,10.0,15,100.0,0,Easier
0,157.9589890930718,0,9.0,7,100.0,0,Easier
0,178.13705597661158,0,86.0,12,100.0,0,Easier
1,129.14449347022693,1,0.0,0,100.0,6,Harder
0,154.05125824417377,0,48.0,4,100.0,0,Easier
1,76.91692013214583,0,100.0,1,37.0,0,Harder
0,111.15278915192447,0,90.0,4,100.0,0,Easier
0,45.02929676781853,1,100.0,0,45.0,12,Easier
0,64.94126475538138,0,62.0,1,100.0,0,Easier
0,119.95338783091904,1,100.0,0,11.0,0,Easier
0,88.5268325785557,1,100.0,0,72.0,6,Easier
0,159.42223715605235,1,100.0,0,11.0,3,Easier
1,28.785219026837275,1,0.0,0,100.0,14,Harder
1,107.35731877796714,0,100.0,12,10.0,0,Same
0,13.147482673399487,1,100.0,0,43.0,11,Easier
0,97.38153337150217,1,100.0,0,40.0,6,Easier
1,101.33035518388898,1,0.0,0,100.0,7,Harder
0,83.38674809646487,0,48.0,13,100.0,0,Easier
0,4.3791519439489734,0,85.0,13,100.0,0,Easier
0,69.66721927823852,1,100.0,0,22.0,12,Easier
0,155.52679583984786,0,21.0,6,100.0,0,Easier
1,70.16176902328054,1,0.0,0,100.0,4,Harder
1,28.851373875714287,0,100.0,2,3.0,0,Harder
1,25.82686304260277,1,0.0,0,100.0,14,Harder
0,65.47583594862196,1,100.0,0,34.0,14,Easier
1,14.397477102135012,0,100.0,0,48.0,0,Harder
1,20.36033594532019,1,0.0,0,100.0,5,Harder
1,95.38466996241137,0,100.0,15,61.0,0,Easier
1,176.71744924081526,0,100.0,6,49.0,0,Same
0,158.84428132853947,0,61.0,9,100.0,0,Easier
1,43.03280630251763,0,100.0,8,1.0,0,Harder
0,162.37998461942118,1,100.0,0,39.0,0,Easier
0,30.26078903498091,1,100.0,0,53.0,14,Easier
0,27.164532625886114,1,100.0,0,9.0,2,Easier
0,64.87345049268137,0,94.0,12,100.0,0,Easier
1,101.99947848088307,0,100.0,0,29.0,0,Harder
0,100.76143182415127,0,30.0,7,100.0,0,Easier
0,155.3061894147685,1,100.0,0,36.0,12,Easier
1,30.484713702659718,0,100.0,6,90.0,0,Harder
1,27.388361373366457,0,100.0,0,38.0,0,Harder
0,163.32489830077634,1,100.0,0,90.0,8,Easier
0,50.87399777604527,1,100.0,0,51.0,8,Easier
1,167.11907868834783,1,0.0,0,100.0,12,Same
0,49.709580584881685,0,29.0,10,100.0,0,Easier
1,119.41247204597761,0,100.0,5,98.0,0,Same
0,47.15890902530564,1,100.0,0,74.0,5,Same
0,50.85662451201034,0,41.0,13,100.0,0,Easier
0,19.920186678349882,1,100.0,0,80.0,6,Easier
0,125.4870509826671,1,100.0,0,54.0,12,Easier
0,6.0054720435390285,0,72.0,9,100.0,0,Easier
0,94.00894880399363,0,39.0,10,100.0,0,Easier
1,39.029117115906864,0,100.0,3,89.0,0,Harder
0,34.18776617477689,0,98.0,10,100.0,0,Easier
1,132.59502979515918,0,100.0,4,13.0,0,Harder
1,159.4588548562066,1,0.0,0,100.0,5,Harder
1,144.5344930801258,1,0.0,0,100.0,2,Harder
1,10.586357772337763,0,100.0,10,91.0,0,Same
0,111.25432601040055,0,29.0,2,100.0,0,Easier
1,164.33026884194595,0,100.0,1,75.0,0,Same
1,41.94743276593555,0,100.0,1,45.0,0,Harder
1,70.4603965490744,1,0.0,0,100.0,11,Harder
1,119.32219071682296,1,0.0,0,100.0,7,Harder
1,167.3799282722544,1,0.0,0,100.0,2,Harder
0,56.46061306208905,0,62.0,6,100.0,0,Easier
0,22.9825089466023,0,81.0,2,100.0,0,Same
1,79.47563568102377,1,0.0,0,100.0,12,Harder
0,33.074335290944056,1,100.0,0,67.0,3,Same
1,111.90119038821436,1,0.0,0,100.0,3,Harder
0,86.90411656011796,0,10.0,1,100.0,0,Easier
0,58.15320538077646,1,100.0,0,67.0,13,Easier
0,134.06910815943718,1,100.0,0,85.0,11,Easier
0,120.1660645861582,0,2.0,0,100.0,0,Easier
0,44.68710074395503,0,15.0,8,100.0,0,Easier
0,97.66671724919492,0,75.0,6,100.0,0,Easier
0,150.9339135675417,1,100.0,0,9.0,2,Easier
1,34.89331730192589,1,0.0,0,100.0,14,Harder
0,0.03041038954910036,0,86.0,11,100.0,0,Easier
0,62.29565626808111,0,72.0,10,100.0,0,Easier
1,3.0201241273583324,1,0.0,0,100.0,13,Harder
1,26.289644871813913,1,0.0,0,100.0,8,Harder
0,0.39411691288903317,1,100.0,0,76.0,0,Same
0,175.36263281655025,0,60.0,9,100.0,0,Easier
1,68.52913592804029,0,100.0,7,46.0,0,Harder
0,130.4564357403688,1,100.0,0,12.0,11,Easier
0,78.3244128138603,1,100.0,0,56.0,1,Easier
0,54.14597772381901,0,34.0,13,100.0,0,Easier
0,44.60624819120572,0,52.0,6,100.0,0,Easier
0,75.40930773744687,0,60.0,12,100.0,0,Easier
0,149.44735622830405,1,100.0,0,79.0,8,Easier
0,134.13373655013532,0,18.0,5,100.0,0,Easier
0,93.18945576654005,1,100.0,0,13.0,11,Easier
0,25.041533768353055,0,56.0,5,100.0,0,Easier
1,40.57028986922402,0,100.0,6,32.0,0,Harder
1,179.03527639168195,0,100.0,9,15.0,0,Harder
1,170.4231630952342,0,100.0,10,49.0,0,Easier
0,158.92366489422872,0,91.0,0,100.0,0,Easier
0,13.456960921879052,1,100.0,0,16.0,6,Easier
1,103.9746284373019,0,100.0,13,10.0,0,Same
1,134.29769780490398,0,100.0,3,89.0,0,Same
0,148.45105999869858,1,100.0,0,62.0,8,Easier
0,17.257899209697687,1,100.0,0,74.0,1,Same
1,23.15227031164818,1,0.0,0,100.0,7,Harder
1,9.606257177352575,0,100.0,10,28.0,0,Harder
1,41.92119482512599,1,0.0,0,100.0,7,Harder
1,34.271358910100574,1,0.0,0,100.0,6,Harder
1,8.536797020868649,0,100.0,4,50.0,0,Harder
0,30.673041332457064,1,100.0,0,82.0,5,Same
0,107.30840345500584,0,80.0,2,100.0,0,Easier
1,80.03550309587489,1,0.0,0,100.0,8,Harder
1,29.70488145427706,0,100.0,7,65.0,0,Harder
0,72.84326970273717,0,89.0,0,100.0,0,Easier
0,177.8678414921028,1,100.0,0,23.0,3,Easier
0,36.161177553183485,1,100.0,0,24.0,13,Easier
1,39.21967247164461,0,100.0,14,34.0,0,Harder
0,103.40575740636997,0,76.0,8,100.0,0,Easier
1,93.77232132071549,1,0.0,0,100.0,4,Harder
0,173.639341029349,1,100.0,0,5.0,4,Easier
0,70.68263343399991,1,100.0,0,81.0,0,Easier
0,107.23276645551708,0,18.0,7,100.0,0,Easier
1,83.84515486713434,1,0.0,0,100.0,9,Harder
0,50.25680012145881,0,96.0,5,100.0,0,Same
0,91.77772086800309,1,100.0,0,35.0,2,Easier
1,37.53121847803377,0,100.0,5,10.0,0,Harder
1,105.4741128311097,0,100.0,13,29.0,0,Same
0,15.293832762664454,0,36.0,11,100.0,0,Easier
0,125.05104065027268,1,100.0,0,13.0,14,Easier
1,33.05288468937051,0,100.0,2,79.0,0,Harder
0,19.885773298165557,0,79.0,4,100.0,0,Same
1,38.337988788037485,0,100.0,12,41.0,0,Harder
0,161.13506852180387,0,64.0,7,100.0,0,Easier
1,83.38602388287474,0,100.0,10,3.0,0,Harder
0,27.338036674228896,1,100.0,0,39.0,5,Easier
1,90.60521677885136,1,0.0,0,100.0,10,Same
1,31.64995828628543,0,100.0,11,11.0,0,Harder
1,148.60039655118237,1,0.0,0,100.0,1,Harder
0,85.90134539225518,1,100.0,0,74.0,4,Easier
1,168.04378144844347,0,100.0,0,49.0,0,Harder
1,3.1744796114931706,0,100.0,1,81.0,0,Harder
0,150.6848225044555,1,100.0,0,8.0,4,Easier
1,115.07168495703854,0,100.0,15,52.0,0,Easier
0,120.6374837303247,0,52.0,11,100.0,0,Easier
0,155.9105746341265,1,100.0,0,31.0,0,Easier
1,163.97515736318428,1,0.0,0,100.0,13,Same
0,98.87084116281116,0,52.0,1,100.0,0,Easier
1,136.4522875416136,0,100.0,15,15.0,0,Same
1,8.218308872291544,1,0.0,0,100.0,3,Harder
1,29.03037742289687,1,0.0,0,100.0,15,Harder
0,65.32096432477536,0,35.0,9,100.0,0,Easier
1,70.54386468661656,1,0.0,0,100.0,14,Harder
0,96.6041178995206,0,78.0,9,100.0,0,Easier
1,65.9937966275983,1,0.0,0,100.0,1,Harder
0,19.02696765240301,1,100.0,0,64.0,5,Same
1,124.0879956166242,1,0.0,0,100.0,1,Harder
1,116.62459210468089,0,100.0,3,8.0,0,Harder
0,46.27259908135289,0,7.0,12,100.0,0,Easier
0,67.43997838137585,0,65.0,12,100.0,0,Easier
1,23.243096005350942,0,100.0,7,30.0,0,Harder
0,125.35847670517302,0,60.0,1,100.0,0,Easier
0,34.84415001265715,0,15.0,4,100.0,0,Easier
1,76.83351834048779,1,0.0,0,100.0,2,Harder
0,79.47977756951508,0,36.0,14,100.0,0,Easier
0,57.226487189773465,0,85.0,3,100.0,0,Same
1,9.944345758405364,1,0.0,0,100.0,6,Harder
0,28.455262613997512,0,65.0,3,100.0,0,Same
1,6.977354133673151,0,100.0,1,77.0,0,Harder
1,28.995442397854934,0,100.0,2,64.0,0,Harder
0,4.052129343297319,0,58.0,7,100.0,0,Easier
1,134.28161629586606,0,100.0,9,30.0,0,Harder
1,63.38049297899799,0,100.0,12,99.0,0,Easier
1,38.67000965391231,0,100.0,7,75.0,0,Harder
1,11.489792006580085,1,0.0,0,100.0,3,Harder
1,81.80829112558405,1,0.0,0,100.0,0,Harder
0,83.50382218231542,0,19.0,12,100.0,0,Easier
0,165.0415652212491,1,100.0,0,0.0,8,Easier
0,105.07675112299923,0,96.0,11,100.0,0,Easier
0,32.464134408668066,0,41.0,7,100.0,0,Easier
1,39.94797807261019,0,100.0,14,41.0,0,Harder
0,4.240444792812122,0,90.0,5,100.0,0,Same
1,42.86736237286167,0,100.0,12,34.0,0,Harder
0,126.23086886715153,0,3.0,5,100.0,0,Easier
0,81.39706810249972,0,12.0,15,100.0,0,Easier
0,133.93672180614888,0,17.0,15,100.0,0,Easier
1,78.9499805032109,0,100.0,4,73.0,0,Harder
1,69.11041069106712,1,0.0,0,100.0,8,Harder
1,179.0825910977618,1,0.0,0,100.0,12,Same
1,152.82902211181718,1,0.0,0,100.0,3,Harder
0,166.16652480880822,0,38.0,7,100.0,0,Easier
0,138.99803043390338,0,15.0,13,100.0,0,Easier
0,49.15059557007454,1,100.0,0,44.0,12,Easier
1,37.93207085644127,1,0.0,0,100.0,3,Harder
0,78.97612318087732,1,100.0,0,1.0,12,Easier
0,132.78044205178742,1,100.0,0,89.0,11,Easier
1,33.70213695970722,1,0.0,0,100.0,0,Harder
0,147.49754629873797,1,100.0,0,83.0,1,Easier
0,88.93769704583448,1,100.0,0,43.0,7,Easier
0,62.78613496308644,1,100.0,0,78.0,7,Easier
0,153.9782238476659,0,59.0,14,100.0,0,Easier
1,56.73036433609254,1,0.0,0,100.0,12,Harder
0,131.6419390097071,0,35.0,3,100.0,0,Easier
1,17.521309887262046,1,0.0,0,100.0,4,Harder
1,112.22669767950791,0,100.0,15,86.0,0,Easier
1,141.93417006762138,0,100.0,13,67.0,0,Easier
1,27.23948239670843,0,100.0,3,40.0,0,Harder
0,124.02564805411421,1,100.0,0,0.0,6,Easier
1,20.473233939142567,0,100.0,4,90.0,0,Harder
1,119.37112011020993,0,100.0,10,92.0,0,Easier
0,179.1730904931004,0,74.0,14,100.0,0,Easier
0,137.81343930039725,1,100.0,0,49.0,11,Easier
1,154.83365491141853,1,0.0,0,100.0,0,Harder
1,137.3307581341471,0,100.0,14,19.0,0,Same
0,133.16248621456046,0,13.0,8,100.0,0,Easier
0,64.32908557221938,0,66.0,3,100.0,0,Easier
0,76.36939095368652,1,100.0,0,91.0,10,Easier
1,108.96925193637405,1,0.0,0,100.0,10,Same
1,27.490607880056487,1,0.0,0,100.0,0,Harder
1,102.143391107201,1,0.0,0,100.0,8,Harder
0,142.2414005442731,1,100.0,0,28.0,3,Easier
0,43.88897703184162,1,100.0,0,47.0,1,Easier
1,129.28434253852052,0,100.0,0,75.0,0,Same
1,144.0026711027582,0,100.0,1,19.0,0,Harder
0,130.71512603857207,1,100.0,0,48.0,9,Easier
1,6.326412408364055,0,100.0,1,65.0,0,Harder
1,51.9998431263498,0,100.0,6,46.0,0,Harder
1,27.62451013072048,0,100.0,12,48.0,0,Harder
0,102.05272268478835,0,44.0,8,100.0,0,Easier
0,81.207597540198,1,100.0,0,88.0,3,Easier
1,14.85549964011284,0,100.0,7,99.0,0,Harder
0,68.84199658329821,0,59.0,5,100.0,0,Easier
1,106.78312720307319,0,100.0,0,20.0,0,Harder
0,76.0667590798954,1,100.0,0,29.0,6,Easier
0,70.67223998948467,0,58.0,5,100.0,0,Easier
1,178.78806651021216,1,0.0,0,100.0,8,Harder
0,163.99134501881795,1,100.0,0,89.0,3,Easier
1,85.2801224780632,0,100.0,15,69.0,0,Easier
0,29.376624506061706,1,100.0,0,79.0,6,Easier
0,78.60332527392174,0,47.0,3,100.0,0,Easier
1,174.27150083519936,0,100.0,1,78.0,0,Same
0,108.37210421809633,0,97.0,13,100.0,0,Easier
0,19.158211064310258,0,61.0,9,100.0,0,Easier
0,120.01007221703925,0,48.0,7,100.0,0,Easier
1,89.35412055678178,1,0.0,0,100.0,2,Harder
1,61.88477475173319,1,0.0,0,100.0,12,Harder
1,36.33670012936256,1,0.0,0,100.0,6,Harder
0,173.9087751195248,1,100.0,0,30.0,2,Easier
0,156.0602710180052,1,100.0,0,93.0,9,Easier
0,105.407447018697,1,100.0,0,73.0,0,Easier
1,3.8151209555565035,1,0.0,0,100.0,2,Harder
0,161.9029286147832,0,5.0,10,100.0,0,Easier
1,37.221368845534954,0,100.0,9,4.0,0,Harder
1,34.047258168495766,0,100.0,5,93.0,0,Harder
0,10.244665579546021,0,23.0,12,100.0,0,Easier
1,48.91077112506038,1,0.0,0,100.0,6,Harder
1,110.61086929206718,1,0.0,0,100.0,2,Harder
0,147.41881693598464,0,8.0,7,100.0,0,Easier
1,18.181330310337806,0,100.0,0,3.0,0,Harder
1,19.679035670369323,1,0.0,0,100.0,10,Harder
1,33.51710642365228,0,100.0,13,82.0,0,Same
1,92.71787362569029,1,0.0,0,100.0,5,Harder
1,50.366844126882654,1,0.0,0,100.0,8,Harder
